2024-09-10 16:45:33.792,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:45:36.811,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:45:39.830,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:45:42.849,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:45:45.871,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:45:48.890,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:45:51.809,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:45:54.828,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:45:57.848,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:00.866,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:03.892,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:06.810,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:09.831,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:12.847,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:15.866,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:18.889,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:21.808,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:24.829,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:27.858,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:30.878,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:33.898,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:36.816,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:39.838,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:42.859,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:45.878,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:48.895,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:51.815,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:54.832,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:46:57.849,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:00.869,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:03.887,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:06.906,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:09.827,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:12.845,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:15.863,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:18.880,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:21.899,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:24.816,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:27.836,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:30.854,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:33.872,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:36.890,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:39.908,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:42.824,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:45.844,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:48.864,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:51.883,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:54.903,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:47:57.824,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:48:00.841,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:48:03.860,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:48:06.881,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:48:09.897,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:48:12.915,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:48:15.832,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:48:18.852,,magic=61937,msg_type=101,crc16=0,packet_len=7
