2024-10-14 13:47:52.080,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:47:55.101,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:47:58.119,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:01.139,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:04.156,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:07.173,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:10.090,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:13.111,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:16.132,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:19.148,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:22.177,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:25.094,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:28.113,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-10-14 13:48:31.132,,magic=61937,msg_type=101,crc16=0,packet_len=7
