2024-11-11 15:14:24.779,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:27.796,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:30.809,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:33.828,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:36.846,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:39.863,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:42.781,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:45.801,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:48.818,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:51.834,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:54.862,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:57.880,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:15:00.796,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:15:03.814,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:15:06.832,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:15:09.851,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:15:12.869,magic=61937,msg_type=101,crc16=0,packet_len=7,
