2024-11-11 15:12:40.592,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:12:43.610,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:12:46.628,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:12:49.648,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:12:52.667,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:12:55.687,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:12:58.604,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:01.623,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:04.642,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:07.657,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:10.685,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:13.604,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:16.622,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:19.642,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:22.659,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:25.677,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:28.695,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:31.611,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:34.637,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:37.655,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:40.673,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:43.689,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:46.607,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:49.624,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:52.643,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:55.660,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:13:58.681,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:01.698,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:04.615,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:07.629,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:10.644,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:13.663,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:16.682,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 15:14:19.697,magic=61937,msg_type=101,crc16=0,packet_len=7,
