2024-09-10 16:50:25.188,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:28.207,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:31.224,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:34.244,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:37.262,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:40.282,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:43.201,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:46.219,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:49.238,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:52.258,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:55.286,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:50:58.204,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:51:01.220,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 16:51:04.238,,magic=61937,msg_type=101,crc16=0,packet_len=7
