2024-09-10 13:21:55.384,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:21:58.404,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:01.425,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:04.445,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:07.467,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:10.486,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:13.407,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:16.427,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:19.446,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:22.465,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:25.395,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:28.415,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:31.435,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:34.453,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:37.472,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:40.391,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:43.409,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:46.428,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:49.456,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:52.477,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:55.398,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:22:58.419,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:01.440,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:04.460,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:07.482,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:10.399,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:13.416,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:16.437,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:19.455,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:22.472,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:25.488,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:28.406,,magic=61937,msg_type=101,crc16=0,packet_len=7
2024-09-10 13:23:31.425,,magic=61937,msg_type=101,crc16=0,packet_len=7
