2024-10-15 10:39:00.485,magic=61937,msg_type=102,crc16=61357,packet_len=11,l2id=10251780,
2024-10-15 10:39:00.517,magic=61937,msg_type=3,crc16=64147,packet_len=18,sender=56789,receiver=4294967295,maneuver_type=9,remain_distance=50,
2024-10-15 10:39:00.522,magic=61937,msg_type=3,crc16=64147,packet_len=18,sender=56789,receiver=4294967295,maneuver_type=9,remain_distance=50,
2024-10-15 10:39:00.535,magic=61937,msg_type=1,crc16=50135,packet_len=50,msg_count=79,tmp_id=2858766735,dsecond=8100,lat=37.528240499999995,lon=126.61184829999999,hgt=32.6,semi_major=26,semi_minor=20,orientation=21959,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=127,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=111,length=222,l2id=6706503,
2024-10-15 10:39:00.655,magic=61937,msg_type=1,crc16=34294,packet_len=50,msg_count=80,tmp_id=2858766735,dsecond=8200,lat=37.528240499999995,lon=126.61184829999999,hgt=32.6,semi_major=26,semi_minor=20,orientation=21959,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=127,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=111,length=222,l2id=6706503,
2024-10-15 10:39:00.761,magic=61937,msg_type=1,crc16=48427,packet_len=50,msg_count=81,tmp_id=2858766735,dsecond=8300,lat=37.528240499999995,lon=126.61184829999999,hgt=32.6,semi_major=26,semi_minor=20,orientation=21910,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=127,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=111,length=222,l2id=6706503,
2024-10-15 10:39:00.769,magic=61937,msg_type=3,crc16=64147,packet_len=18,sender=56789,receiver=4294967295,maneuver_type=9,remain_distance=50,
2024-10-15 10:39:00.769,magic=61937,msg_type=3,crc16=64147,packet_len=18,sender=56789,receiver=4294967295,maneuver_type=9,remain_distance=50,
2024-10-15 10:39:00.828,magic=61937,msg_type=1,crc16=47592,packet_len=50,msg_count=82,tmp_id=2858766735,dsecond=8400,lat=37.528240499999995,lon=126.61184829999999,hgt=32.6,semi_major=26,semi_minor=20,orientation=21910,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=127,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=111,length=222,l2id=6706503,
2024-10-15 10:39:00.867,magic=61937,msg_type=3,crc16=64147,packet_len=18,sender=56789,receiver=4294967295,maneuver_type=9,remain_distance=50,
2024-10-15 10:39:00.876,magic=61937,msg_type=3,crc16=64147,packet_len=18,sender=56789,receiver=4294967295,maneuver_type=9,remain_distance=50,
2024-10-15 10:39:00.920,magic=61937,msg_type=1,crc16=41139,packet_len=50,msg_count=83,tmp_id=2858766735,dsecond=8500,lat=37.528240499999995,lon=126.61184829999999,hgt=32.6,semi_major=26,semi_minor=20,orientation=21910,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=127,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=111,length=222,l2id=6706503,
2024-10-15 10:39:00.962,magic=61937,msg_type=3,crc16=64147,packet_len=18,sender=56789,receiver=4294967295,maneuver_type=9,remain_distance=50,
2024-10-15 10:39:00.962,magic=61937,msg_type=3,crc16=64147,packet_len=18,sender=56789,receiver=4294967295,maneuver_type=9,remain_distance=50,
2024-10-15 10:39:01.003,magic=61937,msg_type=1,crc16=10606,packet_len=50,msg_count=84,tmp_id=2858766735,dsecond=8600,lat=37.528240499999995,lon=126.61184829999999,hgt=32.6,semi_major=26,semi_minor=20,orientation=21910,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=127,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=111,length=222,l2id=6706503,
2024-10-15 10:39:01.135,magic=61937,msg_type=1,crc16=30766,packet_len=50,msg_count=85,tmp_id=2858766735,dsecond=8700,lat=37.528240499999995,lon=126.61184829999999,hgt=32.6,semi_major=26,semi_minor=20,orientation=21910,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=127,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=111,length=222,l2id=6706503,
2024-10-15 10:39:01.165,magic=61937,msg_type=3,crc16=64147,packet_len=18,sender=56789,receiver=4294967295,maneuver_type=9,remain_distance=50,
2024-10-15 10:39:01.166,magic=61937,msg_type=3,crc16=64147,packet_len=18,sender=56789,receiver=4294967295,maneuver_type=9,remain_distance=50,
