2024-11-11 14:54:37.059,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-11 14:54:37.160,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=1,tmp_id=0,dsecond=0,lat=0,lon=0,hgt=0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=0,heading=0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=10251780,
2024-11-11 14:54:37.161,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=3,tmp_id=0,dsecond=0,lat=0,lon=0,hgt=0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=0,heading=0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=10251780,
2024-11-11 14:54:37.261,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=5,tmp_id=0,dsecond=0,lat=0,lon=0,hgt=0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=0,heading=0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=10251780,
2024-11-11 14:54:37.363,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=7,tmp_id=0,dsecond=0,lat=0,lon=0,hgt=0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=0,heading=0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=10251780,
2024-11-11 14:54:37.464,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=9,tmp_id=0,dsecond=0,lat=37.52001363360678,lon=126.61143181014691,hgt=29.495655667968094,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=0,heading=161.82509600672213,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=10251780,
2024-11-11 14:54:37.566,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=11,tmp_id=0,dsecond=0,lat=37.520013633907816,lon=126.61143180778865,hgt=29.495604812167585,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=0,heading=161.82377569817243,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=10251780,
2024-11-11 14:54:37.667,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=13,tmp_id=0,dsecond=0,lat=37.520013635131065,lon=126.61143181054062,hgt=29.495525698177516,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=0,heading=161.82477439526613,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=10251780,
2024-11-11 14:54:37.769,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=15,tmp_id=0,dsecond=0,lat=37.52001363584372,lon=126.6114318139031,hgt=29.495511492714286,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=0,heading=161.82481912730168,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=10251780,
2024-11-11 14:54:37.870,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=17,tmp_id=0,dsecond=0,lat=37.520013636484464,lon=126.61143181619803,hgt=29.495399517007172,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=0,heading=161.82487918840974,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=10251780,
