2024-11-11 15:28:41.588,system,INFO,Start rsu module.
2024-11-11 15:28:41.588,system,INFO,Run VehicleSocket modules process
2024-11-11 15:32:08.332,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:08.473,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:08.562,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:08.629,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:08.710,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:08.888,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:08.942,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:09.044,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:09.149,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:09.249,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:09.330,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:09.420,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:09.573,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:09.635,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:09.747,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:09.827,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:09.964,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:10.090,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:10.154,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:10.305,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:10.379,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:10.483,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:10.597,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:10.664,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:10.787,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:10.980,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:11.038,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:11.131,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:11.266,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:11.359,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:11.467,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:11.592,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:11.704,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:11.803,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:11.886,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:12.077,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:12.193,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:12.299,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:12.353,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:12.486,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:12.574,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:12.654,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:12.805,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:12.851,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:13.021,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:14.645,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:14.686,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:14.837,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:15.335,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:15.452,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:15.513,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:15.654,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:15.704,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:15.825,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:15.987,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:32:16.051,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:22.624,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:22.747,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:22.865,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:22.946,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:23.067,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:23.142,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:23.239,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:23.333,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:23.477,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:23.556,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:23.654,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:23.762,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:23.898,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:24.006,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:24.095,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:24.165,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:24.255,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:24.388,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:24.558,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:24.700,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:24.811,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:24.997,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:25.095,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:25.198,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:25.337,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:25.377,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:25.477,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:25.579,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:25.666,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:25.803,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:25.888,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:25.971,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:26.094,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:26.221,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:26.315,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:26.373,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:26.492,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:26.601,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:26.728,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:26.926,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:26.967,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:27.136,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:27.199,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:27.415,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:27.531,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:29.925,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:30.088,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:30.167,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:30.307,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:30.342,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:30.461,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:30.503,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:30.608,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:30.745,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:30.967,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:31.056,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:31.184,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:31.222,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:31.360,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:31.471,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:31.563,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:31.787,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:31.911,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:31.963,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:32.069,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:32.144,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:32.288,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:32.464,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:32.586,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:32.664,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:32.785,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:32.893,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:33.001,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:33.042,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:36:33.164,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:07.923,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:08.044,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:08.127,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:08.262,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:08.331,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:08.517,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:08.564,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:08.631,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:08.741,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:08.849,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:08.971,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:09.070,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:09.154,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:09.251,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:09.396,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:09.436,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:09.578,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:09.622,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:09.750,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:09.866,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:09.990,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:10.067,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:10.141,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:10.230,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:10.344,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:10.460,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:10.598,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:10.703,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:10.763,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:10.906,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:10.991,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:15.362,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:16.749,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:16.829,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:16.942,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:17.055,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:17.210,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:17.281,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:17.335,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:17.430,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:17.974,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:18.017,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:18.162,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:18.223,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:18.329,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:18.471,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:18.548,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:18.650,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:18.730,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:18.833,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:18.988,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:19.549,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:19.668,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:19.798,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:19.854,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:19.972,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:20.104,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:20.205,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:20.287,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:20.403,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:20.472,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:20.623,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:20.666,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:21.328,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:21.419,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:21.512,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:21.599,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:21.713,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:21.797,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:21.898,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:21.992,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:22.085,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:22.250,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:22.291,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:22.423,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:22.539,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:22.622,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:22.753,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:22.801,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:22.910,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:23.032,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:23.121,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:23.194,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:23.323,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:23.445,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:23.564,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:23.603,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:23.727,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:23.830,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:23.899,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:24.058,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:38:24.117,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:33.522,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:33.581,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:33.726,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:33.834,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:33.886,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:34.023,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:34.100,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:34.220,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:34.438,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:34.494,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:34.576,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:34.664,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:34.828,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:34.937,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:35.062,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:35.136,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:35.203,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:35.351,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:35.406,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:35.532,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:35.653,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:35.847,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:35.907,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:36.162,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:36.242,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:36.327,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:36.458,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:36.548,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:36.637,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:36.702,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:36.858,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:36.928,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:37.032,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:37.134,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:37.255,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:37.341,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:37.412,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:37.568,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:37.678,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:37.719,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:37.835,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:37.987,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:38.058,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:38.155,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:38.275,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:38.333,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:38.436,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:38.565,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:38.669,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:38.731,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:38.884,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:39.074,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:39.179,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:39.280,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:39.386,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:39.444,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:39.567,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:39.668,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:39.785,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:39.928,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:39.952,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:40.094,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:40.178,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:40.275,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:40.384,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:40.469,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:40.617,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:40.711,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:40.758,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:40.889,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:40.984,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:41.106,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:41.210,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:41.297,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:41.427,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:41.521,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:41.583,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:41.687,system,ERROR,msg_type:2,'NoneType' object is not callable
2024-11-11 15:42:41.820,system,ERROR,msg_type:2,'NoneType' object is not callable
