2024-11-07 16:55:29.761,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:55:32.780,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:55:35.798,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:55:38.815,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:55:41.831,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:55:44.849,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:55:47.768,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:55:50.788,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:55:53.803,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:55:56.820,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:55:59.845,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:02.863,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:05.779,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:08.796,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:11.809,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:14.828,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:17.845,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:20.861,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:23.787,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:26.804,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:29.823,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:32.838,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:35.856,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:38.774,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:41.792,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:44.808,magic=61937,msg_type=101,crc16=0,packet_len=7,
2024-11-07 16:56:47.825,magic=61937,msg_type=101,crc16=0,packet_len=7,
