2024-11-07 16:55:32.131,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=33,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.182,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=34,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.234,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=35,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.283,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=36,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.335,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=37,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.386,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=38,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.436,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=39,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.486,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=40,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.537,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=41,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.591,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=42,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.639,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=43,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.689,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=44,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.740,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=45,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
2024-11-07 16:55:32.791,magic=61937,msg_type=1,crc16=0,packet_len=50,msg_count=46,tmp_id=0,dsecond=0,lat=0.0,lon=0.0,hgt=0.0,semi_major=0,semi_minor=0,orientation=0,transmission_and_speed=1146.88,heading=0.0,steering_wheel_angle=0,accel_long=0,accel_lat=0,accel_vert=0,yaw_rate=0,brake_system_status=0,width=182,length=446,l2id=2302467,
